series,panel,drawing_index,pdf_x_pt,pdf_y_pt,age,value
alpha_mean,C,536,149.5709991455078,397.8330078125,34.98259371635283,0.9996175882272285
alpha_mean,C,536,152.62400817871094,398.1180114746094,35.95582154168728,0.996998122939162
alpha_mean,C,536,156.0590057373047,398.1180114746094,37.05081836862818,0.996998122939162
alpha_mean,C,536,159.11199951171875,398.40301513671875,38.0240413298178,0.9943786576510956
alpha_mean,C,536,162.16600036621094,398.6900329589844,38.99758532456602,0.9917406802408522
alpha_mean,C,536,165.21900939941406,398.9740295410156,39.970813149900465,0.989130471013874
alpha_mean,C,536,168.65501403808594,399.5460205078125,41.066131010399964,0.9838733088022638
alpha_mean,C,536,171.7080078125,400.3990173339844,42.039353971589584,0.9760334250602414
alpha_mean,C,536,174.76100158691406,400.9720153808594,43.0125769327792,0.9707670067875425
alpha_mean,C,536,177.81500244140625,402.3990173339844,43.98612092752742,0.9576514487117325
alpha_mean,C,536,180.86900329589844,403.82501220703125,44.95966492227564,0.9445451466970112
alpha_mean,C,536,184.3040008544922,405.53802490234375,46.05466174921654,0.928800867272046
alpha_mean,C,536,187.3570098876953,407.2490234375,47.02788957455098,0.9130750999692583
alpha_mean,C,536,190.4110107421875,409.5320129394531,48.0014335692992,0.8920921704548599
alpha_mean,C,536,193.46400451660156,412.10101318359375,48.97465653048882,0.8684805195913068
alpha_mean,C,536,196.51901245117188,414.384033203125,49.94852155879565,0.8474973095902087
alpha_mean,C,536,199.95401000976562,417.2370300292969,51.04351838573655,0.8212754494996775
alpha_mean,C,536,203.0070037841797,420.0910339355469,52.01674134692617,0.7950443333480579
alpha_mean,C,536,206.06100463867188,422.6590270996094,52.99028534167438,0.7714419385455931
alpha_mean,C,536,209.114013671875,425.5130310058594,53.96351316700883,0.7452108223939731
alpha_mean,C,536,212.5500030517578,428.0810241699219,55.058826163363506,0.7216084275915082
alpha_mean,C,536,215.60301208496094,430.9350280761719,56.03205398869795,0.6953773114398887
alpha_mean,C,536,218.656005859375,433.50103759765625,57.00527694988757,0.6717931482729012
alpha_mean,C,536,224.7639923095703,438.63800048828125,58.952360075239184,0.6245793830935833
alpha_mean,C,536,228.1999969482422,440.92303466796875,60.047677935738676,0.6035776609703083
alpha_mean,C,536,231.2530059814453,443.489013671875,61.020905761073124,0.57999377829002
alpha_mean,C,536,234.30601501464844,445.77301025390625,61.99413358640757,0.5590015927145338
alpha_mean,C,536,237.35899353027344,448.34100341796875,62.967351683452364,0.5353991979120689
alpha_mean,C,536,240.4149932861328,450.6240234375,63.94153288117296,0.5144159879109704
alpha_mean,C,536,243.84901428222656,452.33502197265625,65.03621840284491,0.49869022060818313
alpha_mean,C,536,246.9029998779297,451.7650146484375,66.00975753344831,0.503929151184316
alpha_mean,C,536,249.95701599121094,451.48004150390625,66.98330639234135,0.5065483359856824
alpha_mean,C,536,253.00901794433594,450.9090270996094,67.95621318411719,0.5117965226229044
alpha_mean,C,536,256.4460144042969,450.6240234375,69.05184721403047,0.5144159879109704
alpha_mean,C,536,259.4990234375,450.3390197753906,70.02507503936492,0.5170354531990373
alpha_mean,C,536,262.5520324707031,449.76702880859375,70.99830286469935,0.522292615410648
alpha_mean,C,536,265.60601806640625,449.1960144042969,71.97184199530275,0.5275408020478691
alpha_mean,C,536,268.6600341796875,448.9110107421875,72.94539085419581,0.530160267335936
alpha_mean,C,536,272.093017578125,448.34100341796875,74.0397456140195,0.5353991979120689
alpha_mean,C,536,275.1490173339844,448.05401611328125,75.01392681174009,0.5380368948356127
alpha_mean,C,536,278.2020263671875,447.4850158691406,75.98715463707454,0.5432665693506573
alpha_mean,C,536,281.2550354003906,446.91302490234375,76.96038246240899,0.5485237315622671
alpha_mean,C,536,284.30902099609375,446.6280212402344,77.93392159301237,0.551143196850334
alpha_mean,C,536,287.7440185546875,446.05804443359375,79.02891841995327,0.5563818469397672
alpha_mean,C,536,290.79803466796875,445.48699951171875,80.00246727884632,0.5616303140636889
alpha_mean,C,536,293.8520202636719,444.9170227050781,80.97600640944971,0.5668689641531222
alpha_mean,C,536,296.905029296875,444.34503173828125,81.94923423478416,0.5721261263647319
alpha_mean,C,536,300.34002685546875,443.7760009765625,83.04423106172506,0.5773560813664762
alpha_mean,C,536,303.3940124511719,442.91900634765625,84.01777019232846,0.5852327088661529
alpha_mean,C,536,306.447021484375,442.3490295410156,84.9909980176629,0.5904713589555861
alpha_mean,C,536,309.5010070800781,441.7760009765625,85.96453714826629,0.5957380577149856
alpha_mean,C,536,312.5550231933594,440.92303466796875,86.93808600715934,0.6035776609703083
alpha_mean,C,536,315.9900207519531,440.6360168457031,88.03308283410024,0.6062156383805517
alpha_mean,C,536,319.04302978515625,439.780029296875,89.00631065943469,0.6140830098191401
alpha_mean,C,536,322.0970153808594,438.92303466796875,89.97984979003807,0.6219596373188168
alpha_mean,C,536,325.1520080566406,438.35302734375,90.95370995420006,0.6271985678949497
alpha_mean,C,536,328.20501708984375,437.49700927734375,91.92693777953451,0.6350662198202377
alpha_mean,C,536,331.6390075683594,437.2120361328125,93.02161357291682,0.637685404621605
alpha_mean,C,536,334.6930236816406,436.64202880859375,93.99516243180986,0.6429243351977378
alpha_mean,C,537,334.6930236816406,436.64202880859375,93.99516243180986,0.6429243351977378
alpha_mean,C,537,337.74700927734375,435.7840270996094,94.96870156241326,0.6508102187585028
alpha_mean,C,537,340.8000183105469,436.06903076171875,95.9419293877477,0.6481907534704368
alpha_mean,C,537,344.23602294921875,436.64202880859375,97.0372472482472,0.6429243351977378
alpha_mean,C,537,347.2900085449219,436.64202880859375,98.0107863788506,0.6429243351977378
alpha_mean,C,537,350.3420104980469,437.2120361328125,98.98369317062644,0.637685404621605
alpha_p05,C,538,103.19400787353516,410.24501037597656,20.198694333709398,0.8855390194474992
alpha_p05,C,539,103.95801544189453,407.8200225830078,20.442242065211957,0.9078270535753865
alpha_p05,C,540,104.9117546081543,405.6800231933594,20.74627178953329,0.9274957626585572
alpha_p05,C,541,105.67500305175781,403.25502014160156,20.989577529830697,0.9497839370297942
alpha_p05,C,542,107.01100158691406,403.2550277709961,21.415462594329163,0.9497838669081191
alpha_p05,C,543,110.06401062011719,403.2550277709961,22.38869041966361,0.9497838669081191
alpha_p05,C,544,112.73600769042969,402.6845169067383,23.24046054866055,0.9550274255147966
alpha_p05,C,545,115.40850830078125,401.40052795410156,24.092391194436786,0.9668285527943539
alpha_p05,C,546,115.98075866699219,400.6875305175781,24.274811217894758,0.9733817038017145
alpha_p05,C,547,117.69875717163086,398.54652404785156,24.8224689321083,0.9930596689459739
alpha_p05,C,548,119.60700988769531,397.83251190185547,25.43077523610095,0.9996221461360979
alpha_p05,C,549,122.66050720214844,397.83251190185547,26.404158714069865,0.9996221461360979
alpha_p05,C,550,126.09550476074219,397.83251190185547,27.499155541010765,0.9996221461360979
alpha_p05,C,551,129.1490020751953,397.83251190185547,28.47253901897969,0.9996221461360979
alpha_p05,C,552,132.2030029296875,397.83251190185547,29.446083013727907,0.9996221461360979
alpha_p05,C,553,135.2570037841797,397.83251190185547,30.419627008476127,0.9996221461360979
alpha_p05,C,554,138.3100128173828,397.83251190185547,31.392854833810574,0.9996221461360979
alpha_p05,C,555,141.74501037597656,397.83251190185547,32.487851660751474,0.9996221461360979
alpha_p05,C,556,144.7985076904297,397.83251190185547,33.46123513872039,0.9996221461360979
alpha_p05,C,557,147.8520050048828,397.83251190185547,34.434618616689306,0.9996221461360979
alpha_p05,C,558,150.90650177001953,397.83251190185547,35.408320696144415,0.9996221461360979
alpha_p05,C,559,153.9600067138672,397.83251190185547,36.38170660618575,0.9996221461360979
alpha_p05,C,560,157.39500427246094,397.83251190185547,37.47670343312665,0.9996221461360979
alpha_p05,C,561,159.8757553100586,398.5460205078125,38.267508802930706,0.993064296976518
alpha_p05,C,562,161.02075958251953,400.6855163574219,38.63250936662595,0.9734002159238919
alpha_p05,C,563,162.16575622558594,402.54103088378906,38.99750749824878,0.9563462038548938
alpha_p05,C,564,162.7382583618164,403.25502014160156,39.1800077800964,0.9497839370297942
alpha_p05,C,565,166.36450958251953,404.5387725830078,40.335971798302594,0.937984983522159
alpha_p05,C,566,169.4185028076172,405.5375213623047,41.3095133609784,0.9288054953025906
alpha_p05,C,567,171.70825958251953,407.53501892089844,42.039434229979236,0.910446518863453
alpha_p05,C,568,172.66275787353516,408.10552978515625,42.34370594550572,0.9052029602567759
alpha_p05,C,569,174.57025527954102,409.96002197265625,42.95177147432942,0.8881583444922159
alpha_p05,C,570,175.71550750732422,410.38751220703125,43.3168510803781,0.8842292868034662
alpha_p05,C,571,177.62400817871094,412.24351501464844,43.92523642672419,0.8671707869472733
alpha_p05,C,572,178.9600067138672,412.6710205078125,44.35112149122266,0.8632415890151739
alpha_p05,C,573,182.0140037536621,413.5270233154297,45.32466426993467,0.8553740773332357
alpha_p05,C,574,185.0675048828125,414.81202697753906,46.2980489639398,0.8435636238709145
alpha_p05,C,575,186.5942611694336,416.9510192871094,46.784743134996674,0.8239041708488326
alpha_p05,C,576,187.54801177978516,418.52052307128906,47.08877650742662,0.8094788801289896
alpha_p05,C,577,187.9300079345703,419.09202575683594,47.210547941105496,0.8042262057045733
alpha_p05,C,578,188.88475799560547,421.51751708984375,47.51489991502163,0.7819335435461419
alpha_p05,C,579,189.83850860595703,423.65802001953125,47.818933287451586,0.7622602064324271
alpha_p05,C,580,191.17475509643555,425.65501403808594,48.2448973943035,0.743905858023834
alpha_p05,C,581,192.1290054321289,427.9375305175781,48.54909006747654,0.7229272760532806
alpha_p05,C,582,193.27375411987305,429.9350128173828,48.91400915674593,0.7045684398574927
alpha_p05,C,583,194.22825241088867,431.0760192871094,49.218280872272416,0.6940814628874881
alpha_p05,C,584,195.56400299072266,433.217041015625,49.64408689441744,0.6744033574998793
alpha_p05,C,585,196.5185089111328,434.9290313720703,49.948361042016344,0.6586684743793527
alpha_p05,C,586,197.28175354003906,435.5000305175781,50.19166556627754,0.6534204279854814
alpha_p05,C,587,199.38100814819336,437.6395263671875,50.86085880314583,0.6337563469328549
alpha_p05,C,588,200.7170066833496,438.63853454589844,51.2867438676443,0.6245744745763391
alpha_p05,C,589,202.43475341796875,440.77952575683594,51.83432132346819,0.60489664967543
alpha_p05,C,590,203.77075576782227,441.7785339355469,52.26020760400287,0.5957147773189142
alpha_p05,C,591,205.48825454711914,443.9180145263672,52.80770601747332,0.5760508365096371
alpha_p05,C,592,207.01500701904297,445.2015380859375,53.29439897249398,0.5642539866522496
alpha_p05,C,593,208.92325973510742,447.05552673339844,53.90270527648663,0.5472139989182345
alpha_p05,C,594,209.87775802612305,447.48451232910156,54.206976992013125,0.543271197381201
alpha_p05,C,595,211.9770050048828,449.6240234375,54.876167796809,0.5236069760852251
alpha_p05,C,596,213.31300354003906,450.62353515625,55.30205286130746,0.5144204756981656
alpha_p05,C,597,215.03075790405273,452.76353454589844,55.849632749203764,0.49475176661499454
alpha_p05,C,598,216.36650466918945,453.7625427246094,56.27543755531259,0.48556989425847874
alpha_p05,C,599,218.08425903320312,455.9035186767578,56.8230174432089,0.46589220960091904
alpha_p05,C,600,219.2297592163086,457.18601989746094,57.18817609161103,0.45410475604797007
alpha_p05,C,601,221.9007568359375,458.47052001953125,58.039627619121774,0.4422989306161931
alpha_p05,C,602,222.6642608642578,459.18353271484375,58.283014833845044,0.43574563936548305
alpha_p05,C,603,224.57275390625,461.03953552246094,58.89139774811872,0.4186871395092906
alpha_p05,C,604,225.33575439453125,461.46727752685547,59.13462444606267,0.4147557678052678
alpha_p05,C,605,228.0090103149414,463.1785202026367,59.98679586700787,0.39902775660888334
alpha_p05,C,606,228.77176666259766,463.74927520751953,60.229944738634586,0.3937819541086087
alpha_p05,C,607,231.4435043334961,465.0345153808594,61.08163217716947,0.3819693268743656
alpha_p05,C,608,232.20726013183594,465.7475280761719,61.32509965028238,0.37541603562365466
alpha_p05,C,609,234.1152572631836,467.6015167236328,61.93332447984916,0.3583760478896396
alpha_p05,C,610,235.45150756835938,468.03026580810547,62.35928980273728,0.35443542012452856
alpha_p05,C,611,237.93275451660156,469.17125701904297,63.15025325724824,0.34394858339787415
alpha_p05,C,612,240.60450744628906,470.45652770996094,64.00194555992793,0.33213567567693136
alpha_p05,C,613,240.9860076904297,470.0280303955078,64.12355890889992,0.3360739894267697
alpha_p05,C,614,243.65825653076172,468.8860168457031,64.9754092962865,0.3465702224578626
alpha_p05,C,615,244.99400329589844,468.03026580810547,65.40121410239533,0.35443542012452856
alpha_p05,C,616,248.04800415039062,466.88877868652344,66.37475809714354,0.36492681476005284
alpha_p05,C,617,251.29251098632812,466.31727600097656,67.40903094006052,0.3701794891844692
alpha_p05,C,618,254.3450164794922,466.31727600097656,68.38209824861566,0.3701794891844692
alpha_p05,C,619,257.5900115966797,465.7472839355469,69.41652674416711,0.3754182795172518
alpha_p05,C,620,260.8345184326172,465.17701721191406,70.45079958708408,0.38065959423033213
alpha_p05,C,621,263.8880310058594,465.17701721191406,71.42418792919783,0.38065959423033213
alpha_p05,C,622,266.9420166015625,465.17701721191406,72.39772705980123,0.38065959423033213
alpha_p05,C,623,269.99603271484375,465.17701721191406,73.37127591869427,0.38065959423033213
alpha_p05,C,624,273.23902893066406,464.6060256958008,74.40506721127333,0.3859075705025292
alpha_p05,C,625,276.4850158691406,464.03551483154297,75.43981187623856,0.3911511291092058
alpha_p05,C,626,279.53802490234375,464.03551483154297,76.41303970157301,0.3911511291092058
alpha_p05,C,627,282.40027618408203,463.75001525878906,77.32545842034905,0.3937751523061417
alpha_p05,C,628,285.64501953125,463.1785202026367,78.35980665751084,0.39902775660888334
alpha_p05,C,629,289.08001708984375,463.1785202026367,79.45480348445174,0.39902775660888334
alpha_p05,C,630,291.9427795410156,462.60802459716797,80.3673851520795,0.40427117497221055
alpha_p05,C,631,295.1880187988281,462.03802490234375,81.40189147394818,0.40951003542666875
alpha_p05,C,632,298.24102783203125,462.03802490234375,82.37511929928263,0.40951003542666875
alpha_p05,C,633,301.4852752685547,461.46727752685547,83.40930945173754,0.4147557678052678
alpha_p05,C,634,304.7300109863281,460.89627838134766,84.44365525682693,0.42000381419913957
alpha_p05,C,635,307.59252166748047,460.3257827758789,85.35615666606503,0.42524723256246766
alpha_p05,C,636,310.83702087402344,459.75502014160156,86.39042707690959,0.43049310518441697
alpha_p05,C,637,313.7000274658203,459.4697723388672,87.30308657085457,0.4331148143660801
alpha_p05,C,638,317.13502502441406,458.32801818847656,88.39808339779547,0.4436086632602265
alpha_p05,C,639,320.1885223388672,457.18601989746094,89.3714668757644,0.45410475604797007
alpha_p05,C,640,323.4330139160156,456.6155242919922,90.40573485453655,0.45934817441129727
alpha_p05,C,641,326.29651641845703,456.0450210571289,91.31855243318843,0.46459166289630005
alpha_p05,C,642,329.3502731323242,455.18902587890625,92.2920186016194,0.47245910445656314
alpha_p05,C,643,332.7845230102539,454.1905212402344,93.38677708546378,0.48163634878253436
alpha_p05,C,644,335.83802795410156,453.7630157470703,94.3601629955051,0.4855655467146347
alpha_p05,C,645,338.8917694091797,453.47776794433594,95.33362429979125,0.48818725589629786
alpha_p05,C,646,341.9450225830078,453.04927825927734,96.30692995144294,0.4921254995244615
alpha_p05,C,647,345.3815155029297,451.76527404785156,97.40240346457692,0.5039267670473686
alpha_p05,C,648,348.6255187988281,451.1942825317383,98.4365157907146,0.5091747433195657
alpha_p95,C,649,103.00300598144531,397.83251190185547,20.137807400833758,0.9996221461360979
alpha_p95,C,650,105.29350280761719,397.83251190185547,20.867964180858714,0.9996221461360979
alpha_p95,C,651,106.05650329589844,397.83251190185547,21.111190878802674,0.9996221461360979
alpha_p95,C,652,108.34651184082031,397.83251190185547,21.84119200619316,0.9996221461360979
alpha_p95,C,653,109.1100082397461,397.83251190185547,22.084576788844004,0.9996221461360979
alpha_p95,C,654,111.40000915527344,397.83251190185547,22.814575484162077,0.9996221461360979
alpha_p95,C,655,112.54550170898438,397.83251190185547,23.179731700491793,0.9996221461360979
alpha_p95,C,656,114.83600616455078,397.83251190185547,23.909890912589162,0.9996221461360979
alpha_p95,C,657,115.59950256347656,397.83251190185547,24.153275695240012,0.9996221461360979
alpha_p95,C,658,117.88951110839844,397.83251190185547,24.8832768226305,0.9996221461360979
alpha_p95,C,659,118.65251159667969,397.83251190185547,25.12650352057446,0.9996221461360979
alpha_p95,C,660,120.94300842285156,397.83251190185547,25.856660300599415,0.9996221461360979
alpha_p95,C,661,121.70651245117188,397.83251190185547,26.10004751532268,0.9996221461360979
alpha_p95,C,662,123.99650573730469,397.83251190185547,26.83004377856834,0.9996221461360979
alpha_p95,C,663,125.14151000976562,397.83251190185547,27.19504434226358,0.9996221461360979
alpha_p95,C,664,127.43150329589844,397.83251190185547,27.92504060550924,0.9996221461360979
alpha_p95,C,665,128.19500732421875,397.83251190185547,28.168427820232495,0.9996221461360979
alpha_p95,C,666,130.4850082397461,397.83251190185547,28.898426515550568,0.9996221461360979
alpha_p95,C,667,131.24900817871094,397.83251190185547,29.14197181498072,0.9996221461360979
alpha_p95,C,668,133.53900909423828,397.83251190185547,29.871970510298787,0.9996221461360979
alpha_p95,C,669,134.30250549316406,397.83251190185547,30.115355292949637,0.9996221461360979
alpha_p95,C,670,136.59251403808594,397.83251190185547,30.845356420340124,0.9996221461360979
alpha_p95,C,671,137.35550689697266,397.83251190185547,31.08858068621167,0.9996221461360979
alpha_p95,C,672,139.64600372314453,397.83251190185547,31.818737466236627,0.9996221461360979
alpha_p95,C,673,140.79100799560547,397.83251190185547,32.18373802993187,0.9996221461360979
alpha_p95,C,674,143.0810089111328,397.83251190185547,32.91373672524994,0.9996221461360979
alpha_p95,C,675,143.84500885009766,397.83251190185547,33.157282024680086,0.9996221461360979
alpha_p95,C,676,146.13450622558594,397.83251190185547,33.887120203218856,0.9996221461360979
alpha_p95,C,677,146.89801025390625,397.83251190185547,34.13050741794212,0.9996221461360979
alpha_p95,C,678,149.18900299072266,397.83251190185547,34.860822282673965,0.9996221461360979
alpha_p95,C,679,149.95249938964844,397.83251190185547,35.104207065324815,0.9996221461360979
alpha_p95,C,680,152.24200439453125,397.83251190185547,35.834047675936,0.9996221461360979
alpha_p95,C,681,153.00550842285156,397.83251190185547,36.07743489065926,0.9996221461360979
alpha_p95,C,682,155.29550170898438,397.83251190185547,36.807431153904915,0.9996221461360979
alpha_p95,C,683,156.4405059814453,397.83251190185547,37.17243171760016,0.9996221461360979
alpha_p95,C,684,158.73050689697266,397.83251190185547,37.90243041291823,0.9996221461360979
alpha_p95,C,685,159.49400329589844,397.83251190185547,38.14581519556908,0.9996221461360979
alpha_p95,C,686,161.78400421142578,397.83251190185547,38.87581389088715,0.9996221461360979
alpha_p95,C,687,162.54800415039062,397.83251190185547,39.1193591903173,0.9996221461360979
alpha_p95,C,688,164.83750915527344,397.83251190185547,39.84919980092848,0.9996221461360979
alpha_p95,C,689,165.60100555419922,397.83251190185547,40.09258458357933,0.9996221461360979
alpha_p95,C,690,167.89200592041016,397.83251190185547,40.82290188038359,0.9996221461360979
alpha_p95,C,691,169.03650665283203,397.83251190185547,41.187741927299534,0.9996221461360979
alpha_p95,C,692,171.32650756835938,397.83251190185547,41.9177406226176,0.9996221461360979
alpha_p95,C,693,172.09000396728516,397.83251190185547,42.16112540526845,0.9996221461360979
alpha_p95,C,694,174.37950134277344,397.83251190185547,42.89096358380722,0.9996221461360979
alpha_p95,C,695,175.14300537109375,397.83251190185547,43.134350798530484,0.9996221461360979
alpha_p95,C,696,177.4330062866211,397.83251190185547,43.86434949384855,0.9996221461360979
alpha_p95,C,697,178.19700622558594,397.83251190185547,44.1078947932787,0.9996221461360979
alpha_p95,C,698,180.48700714111328,397.83251190185547,44.83789348859677,0.9996221461360979
alpha_p95,C,699,181.25050354003906,397.83251190185547,45.08127827124762,0.9996221461360979
alpha_p95,C,700,183.54051208496094,397.83251190185547,45.811279398638106,0.9996221461360979
alpha_p95,C,701,184.6855010986328,397.83251190185547,46.17627509818852,0.9996221461360979
alpha_p95,C,702,186.9755096435547,397.83251190185547,46.906276225579006,0.9996221461360979
alpha_p95,C,703,187.73900604248047,397.83251190185547,47.149661008229856,0.9996221461360979
alpha_p95,C,704,190.02951049804688,397.83251190185547,47.879820220327225,0.9996221461360979
alpha_p95,C,705,190.79300689697266,397.83251190185547,48.123205002978075,0.9996221461360979
alpha_p95,C,706,193.08250427246094,397.83251190185547,48.853043181516846,0.9996221461360979
alpha_p95,C,707,193.84650421142578,397.83251190185547,49.09658848094699,0.9996221461360979
alpha_p95,C,708,196.1370086669922,397.83251190185547,49.82674769304436,0.9996221461360979
alpha_p95,C,709,196.9005126953125,397.83251190185547,50.070134907767624,0.9996221461360979
alpha_p95,C,710,199.19001007080078,397.83251190185547,50.799973086306395,0.9996221461360979
alpha_p95,C,711,200.33551025390625,397.83251190185547,51.165131734708524,0.9996221461360979
alpha_p95,C,712,202.62550354003906,397.83251190185547,51.89512799795418,0.9996221461360979
alpha_p95,C,713,203.38900756835938,397.83251190185547,52.13851521267745,0.9996221461360979
alpha_p95,C,714,205.67900848388672,397.83251190185547,52.86851390799552,0.9996221461360979
alpha_p95,C,715,206.4425048828125,397.83251190185547,53.11189869064637,0.9996221461360979
alpha_p95,C,716,208.73251342773438,397.83251190185547,53.84189981803685,0.9996221461360979
alpha_p95,C,717,209.49600982666016,397.83251190185547,54.0852846006877,0.9996221461360979
alpha_p95,C,718,211.78600311279297,397.83251190185547,54.81528086393335,0.9996221461360979
alpha_p95,C,719,212.9320068359375,397.83251190185547,55.180600029114785,0.9996221461360979
alpha_p95,C,720,215.2215118408203,397.83251190185547,55.91044063972596,0.9996221461360979
alpha_p95,C,721,215.98451232910156,397.83251190185547,56.15366733766993,0.9996221461360979
alpha_p95,C,722,218.27500915527344,397.83251190185547,56.883824117694886,0.9996221461360979
alpha_p95,C,723,219.03750610351562,397.83251190185547,57.12689029885955,0.9996221461360979
alpha_p95,C,724,221.32850646972656,397.83251190185547,57.85720759566381,0.9996221461360979
alpha_p95,C,725,222.09201049804688,397.83251190185547,58.100594810387065,0.9996221461360979
alpha_p95,C,726,224.3820037841797,397.83251190185547,58.83059107363272,0.9996221461360979
alpha_p95,C,727,225.14599609375,397.83251190185547,59.074133940990464,0.9996221461360979
alpha_p95,C,728,227.4355010986328,397.83251190185547,59.80397455160164,0.9996221461360979
alpha_p95,C,729,228.5810089111328,397.83251190185547,60.16913563207619,0.9996221461360979
alpha_p95,C,730,230.8715057373047,397.83251190185547,60.89929241210115,0.9996221461360979
alpha_p95,C,731,231.6340103149414,397.83201599121094,61.14236102533822,0.9996267040449673
alpha_p95,C,732,233.16175842285156,399.26002502441406,61.629371365808865,0.9865018899080691
alpha_p95,C,733,234.687255859375,400.1150207519531,62.11566424491748,0.9786436342872191
alpha_p95,C,734,235.26051330566406,401.8280334472656,62.298405301934054,0.9628993548622544
alpha_p95,C,735,235.83375549316406,403.54002380371094,62.48114149480581,0.9471644717417278
alpha_p95,C,736,236.406005859375,405.2520294189453,62.663561518263776,0.9314294483778514
alpha_p95,C,737,236.9780044555664,406.9640197753906,62.8459012833321,0.9156945652573247
alpha_p95,C,738,237.55099487304688,408.67601013183594,63.028557217814196,0.8999596821367981
alpha_p95,C,739,237.74224853515625,408.676025390625,63.08952440907949,0.8999595418934483
alpha_p95,C,740,238.31451416015625,410.38902282714844,63.27194929668228,0.8842154027118334
alpha_p95,C,741,239.0780029296875,411.9580383300781,63.51533164726071,0.8697945997791847
alpha_p95,C,742,239.84051513671875,413.52752685546875,63.7584026925702,0.8553694493026911
alpha_p95,C,743,240.41400146484375,415.239013671875,63.94121671175918,0.839639194212709
alpha_p95,C,744,240.79550170898438,415.239013671875,64.06283006073116,0.839639194212709
alpha_p95,C,745,241.5590057373047,416.9510192871094,64.30621727545443,0.8239041708488326
alpha_p95,C,746,242.13125610351562,418.52052307128906,64.4886372989124,0.8094788801289896
alpha_p95,C,747,243.08551025390625,420.0910186767578,64.79283118812165,0.7950444735914077
alpha_p95,C,748,243.84900665283203,421.8020324707031,65.0362159707725,0.7793185660452697
alpha_p95,C,749,244.04000854492188,421.8030242919922,65.09710290364814,0.7793094502275313
alpha_p95,C,750,246.33025360107422,420.947021484375,65.82717942528345,0.7871769619094695
alpha_p95,C,751,247.28475952148438,420.6620178222656,66.13145357288235,0.789796427197536
alpha_p95,C,752,248.81126403808594,419.23451232910156,66.61806748554957,0.8029166133038901
alpha_p95,C,753,250.33726501464844,418.3780212402344,67.1045208814375,0.8107886127730226
alpha_p95,C,754,251.48326110839844,416.9510192871094,67.4698376145465,0.8239041708488326
alpha_p95,C,755,252.6280059814453,415.52552795410156,67.83475548777969,0.8370058448330098
alpha_p95,C,756,253.39075469970703,415.239013671875,68.077901927334,0.839639194212709
alpha_p95,C,757,254.9182586669922,413.81251525878906,68.5648344414874,0.8527501242579745
alpha_p95,C,758,256.0627632141113,412.38702392578125,68.92967570443956,0.8658517982421516
alpha_p95,C,759,256.8272705078125,412.10052490234375,69.17338273668521,0.8684850073785011
alpha_p95,C,760,258.35301971435547,410.6730194091797,69.65975587418349,0.8816051934848552
alpha_p95,C,761,259.8802795410156,409.81752014160156,70.14661056201966,0.8894680771362493
alpha_p95,C,762,261.0250244140625,408.39051818847656,70.51152843525284,0.9025836352120593
alpha_p95,C,763,262.17051696777344,406.9640197753906,70.87668465158255,0.9156945652573247
alpha_p95,C,764,262.93402099609375,406.6800231933594,71.12007186630582,0.9183047744843029
alpha_p95,C,765,263.8875274658203,404.96702575683594,71.42402741241852,0.9340489136659178
alpha_p95,C,766,264.84226989746094,403.54002380371094,71.72837695426226,0.9471644717417278
alpha_p95,C,767,265.79701232910156,401.9705047607422,72.03272649610598,0.9615899027049206
alpha_p95,C,768,265.98777770996094,402.114013671875,72.0935380347368,0.9602709139997989
alpha_p95,C,769,267.1325225830078,400.6855163574219,72.45845590796998,0.9734002159238919
alpha_p95,C,770,268.2780227661133,399.26002502441406,72.8236145563721,0.9865018899080691
alpha_p95,C,771,268.8500213623047,398.97428131103516,73.00595432144043,0.9891281569986021
alpha_p95,C,772,271.1405258178711,398.1180114746094,73.7361135335378,0.996998122939162
alpha_p95,C,773,272.47552490234375,397.83251190185547,74.16167999655008,0.9996221461360979
alpha_p95,C,774,274.7665252685547,397.83251190185547,74.89199729335434,0.9996221461360979
alpha_p95,C,775,275.530517578125,397.83251190185547,75.13554016071207,0.9996221461360979
alpha_p95,C,776,277.8205261230469,397.83251190185547,75.86554128810256,0.9996221461360979
alpha_p95,C,777,278.5835266113281,397.83251190185547,76.10876798604652,0.9996221461360979
alpha_p95,C,778,280.8740234375,397.83251190185547,76.83892476607147,0.9996221461360979
alpha_p95,C,779,281.63702392578125,397.83251190185547,77.08215146401544,0.9996221461360979
alpha_p95,C,780,283.92701721191406,397.83251190185547,77.81214772726109,0.9996221461360979
alpha_p95,C,781,284.6905212402344,397.83251190185547,78.05553494198436,0.9996221461360979
alpha_p95,C,782,286.9810333251953,397.83251190185547,78.78569658615415,0.9996221461360979
alpha_p95,C,783,288.1260223388672,397.83251190185547,79.15069228570455,0.9996221461360979
alpha_p95,C,784,290.4165344238281,397.83251190185547,79.88085392987435,0.9996221461360979
alpha_p95,C,785,291.1795349121094,397.83251190185547,80.1240806278183,0.9996221461360979
alpha_p95,C,786,293.4695281982422,397.83251190185547,80.85407689106395,0.9996221461360979
alpha_p95,C,787,294.2335205078125,397.83251190185547,81.0976197584217,0.9996221461360979
alpha_p95,C,788,296.5235290527344,397.83251190185547,81.82762088581218,0.9996221461360979
alpha_p95,C,789,297.2865295410156,397.83251190185547,82.07084758375615,0.9996221461360979
alpha_p95,C,790,299.5775146484375,397.83251190185547,82.80116001641558,0.9996221461360979
