age_as_printed,value,pdf_x_pt,pdf_y_pt,drawing_index
24.21425471851579,17.706756345431103,122.2752571105957,277.62351989746094,360
24.50011912260345,17.210674096387308,123.11200332641602,279.5475158691406,361
24.785732000212683,16.79709845641709,123.94801330566406,281.1515197753906,362
25.071340968083916,16.30101227305404,124.78401184082031,283.0755310058594,363
25.21414545201953,16.30101227305404,125.20201110839844,283.0755310058594,364
25.50000855286119,15.804933958329485,126.03875350952148,284.99951171875,365
25.928508018904175,15.39135831835928,127.29300308227539,286.603515625,366
26.21437502948384,15.1435748917485,128.12975692749023,287.56451416015625,367
26.50006870834521,14.647488708385453,128.96600341796875,289.488525390625,368
26.92874020286049,14.234042900950612,130.22075653076172,291.09202575683594,369
27.21417714225943,13.986259474339846,131.0562515258789,292.0530242919922,370
27.64284863677471,13.490047392760673,132.31100463867188,293.97752380371094,371
27.928715647354373,13.076731417861211,133.14775848388672,295.5805206298828,372
28.214410629461746,12.911454600324035,133.9840087890625,296.2215270996094,373
28.571593867773075,12.456497790441276,135.02951049804688,297.98602294921875,374
29.07149557578387,12.001670813093895,136.49275970458984,299.75001525878906,375
29.214214045483338,11.919030437165674,136.91050720214844,300.0705261230469,376
29.57148199478481,11.464333292353672,137.95625686645508,301.8340148925781,377
30.071557034513894,11.009502380687039,139.42001342773438,303.5980224609375,378
30.214361518449515,11.009502380687039,139.8380126953125,303.5980224609375,379
30.571626861258977,10.554801301555784,140.8837547302246,305.3615264892578,380
31.000040313065824,10.141359428440197,142.13775253295898,306.9650115966797,381
31.214333053205387,10.182740598352751,142.7650032043457,306.8045196533203,382
31.571517594762717,9.728169351756875,143.81050872802734,308.56752014160156,383
32.00018648278599,9.314723544322035,145.06525421142578,310.1710205078125,384
32.2145652371617,9.356104714234576,145.69275665283203,310.0105285644531,385
32.78586918714031,8.942788739335128,147.36500549316406,311.613525390625,386
33.2143686531833,8.695005312724348,148.61925506591797,312.57452392578125,387
33.78584463163419,8.281303774538017,150.29200744628906,314.17901611328125,388
34.0002233860099,7.950557357820202,150.9195098876953,315.46177673339844,389
34.714417834160265,7.619620126618585,153.010009765625,316.74527740478516,390
35.00011281626764,7.454410192508718,153.84626007080078,317.38602447509766,391
35.71447798964429,7.123793608326295,155.93725967407227,318.6682815551758,392
36.000171668505665,6.9582610600376,156.77350616455078,319.3102798461914,393
36.714367419902025,6.627778242709809,158.86400985717773,320.5920181274414,394
37.000062402009405,6.462310610688803,159.70026016235352,321.2337646484375,395
37.857487495538095,6.214397351542658,162.2100067138672,322.1952667236328,396
38.000291979473715,6.1316310773983105,162.6280059814453,322.5162658691406,397
38.85720489732355,5.883717818252165,165.1362533569336,323.47776794433594,398
39.00009539549531,5.801016460375507,165.55450439453125,323.7985153198242,399
39.857438384525864,5.552843536158605,168.0640106201172,324.76102447509766,400
40.143132063387235,5.470336927085029,168.9002571105957,325.08101654052734,401
41.00021831295536,5.304867327904404,171.4090118408203,325.72277069091797,402
41.14310750788112,5.222164002868112,171.8272590637207,326.0435256958008,403
42.000193757449246,5.139462644991468,174.3360137939453,326.36427307128906,404
42.14299824138486,5.056954068758245,174.75401306152344,326.6842727661133,405
43.000163988959116,4.891549385845309,177.26300048828125,327.3257751464844,406
43.14296977614074,4.808783111700976,177.68100357055664,327.6467742919922,407
44.000139433453,4.726211586359696,180.19000244140625,327.9670181274414,408
44.214346159356424,4.726211586359696,180.81700134277344,327.9670181274414,409
45.000114877946885,4.643703010126487,183.11700439453125,328.2870178222656,410
45.21449363232259,4.643703010126487,183.7445068359375,328.2870178222656,411
46.00009032244077,4.561129517625574,186.04400634765625,328.6072692871094,412
46.21446907681648,4.561129517625574,186.6715087890625,328.6072692871094,413
47.00006576693465,4.47836324348124,188.97100830078125,328.9282684326172,414
47.21444452131036,4.47836324348124,189.5985107421875,328.9282684326172,415
48.00021063340882,4.3955320530692035,191.89850616455078,329.24951934814453,416
48.21458678129252,4.3955320530692035,192.5260009765625,329.24951934814453,417
49.00035549988298,4.312830695192545,194.8260040283203,329.5702667236328,418
49.2145622257864,4.312830695192545,195.4530029296875,329.5702667236328,419
50.00033094437686,4.312830695192545,197.7530059814453,329.5702667236328,420
50.214537670280286,4.312830695192545,198.3800048828125,329.5702667236328,421
51.00030638887075,4.312830695192545,200.6800079345703,329.5702667236328,422
51.21451311477417,4.312830695192545,201.3070068359375,329.5702667236328,423
52.00028183336463,4.312830695192545,203.6070098876953,329.5702667236328,424
52.214488559268055,4.312830695192545,204.2340087890625,329.5702667236328,425
53.000257277858516,4.312830695192545,206.5340118408203,329.5702667236328,426
53.21463342574223,4.312830695192545,207.16150665283203,329.5702667236328,427
54.0002327223524,4.312830695192545,209.4610137939453,329.5702667236328,428
54.2146088702361,4.312830695192545,210.08850860595703,329.5702667236328,429
55.000374982334556,4.3955320530692035,212.3885040283203,329.24951934814453,430
55.21475373671027,4.3955320530692035,213.01600646972656,329.24951934814453,431
56.00052245530073,4.3955320530692035,215.31600952148438,329.24951934814453,432
56.214898603184444,4.3955320530692035,215.9435043334961,329.24951934814453,433
57.000325871322325,4.47836324348124,218.2425079345703,328.9282684326172,434
57.21470462569804,4.47836324348124,218.87001037597656,328.9282684326172,435
58.00030131581621,4.561129517625574,221.1695098876953,328.6072692871094,436
58.2148494921722,4.561129517625574,221.7975082397461,328.6072692871094,437
59.000448788782386,4.643703010126487,224.09701538085938,328.2870178222656,438
59.21465551468581,4.643703010126487,224.72401428222656,328.2870178222656,439
60.00059104876454,4.726211586359696,227.02450561523438,327.9670181274414,440
60.21463095917968,4.726211586359696,227.65101623535156,327.9670181274414,441
61.00039967777014,4.808783111700976,229.95101928710938,327.6467742919922,442
61.143370977194046,4.808783111700976,230.3695068359375,327.6467742919922,443
62.000375122264025,4.974380576257346,232.87802124023438,327.00452423095703,444
62.21474866365573,4.974380576257346,233.50550842285156,327.00452423095703,445
63.00051216926219,5.056954068758245,235.8054962158203,326.6842727661133,446
63.14331665319779,5.056954068758245,236.22349548339844,326.6842727661133,447
64.00048761375606,5.222164002868112,238.7324981689453,326.0435256958008,448
64.14337811192783,5.222164002868112,239.15074920654297,326.0435256958008,449
65.00063508672224,5.470336927085029,241.66000366210938,325.08101654052734,450
65.14361159913014,5.470336927085029,242.07850646972656,325.08101654052734,451
66.00043850274383,5.635544894035263,244.5865020751953,324.4402770996094,452
66.1433290009156,5.635544894035263,245.00475311279297,324.4402770996094,453
67.00058597571001,5.883717818252165,247.51400756835938,323.47776794433594,454
67.14339045964562,5.883717818252165,247.9320068359375,323.47776794433594,455
