20,888.067218888597,58.1522018548246
21,889.887747398413,42.6787245020462
22,890.782954578316,33.0729986560001
23,889.993496805428,26.4009350543345
24,888.322495202842,21.5021363611438
25,885.143905541047,17.8364845440308
26,881.043106357054,15.0009489651388
27,875.962683272725,12.7740498710988
28,869.571466478432,11.0159833022453
29,862.539128629425,9.57686462117732
30,854.759988595949,8.40268258856521
31,845.512155890505,7.41389045745456
32,835.888122411145,6.58536932222019
33,824.88828360814,5.8872490758702
34,812.716632532033,5.28958073460527
35,800.316679909614,4.76927625744837
36,787.122027771895,4.32536421614184
37,773.608616281944,3.94434335304786
38,758.829641784368,3.60162433567082
39,744.18511102891,3.30273359612899
40,728.724994798144,3.03757124993901
41,712.711912556922,2.80048455582147
42,695.412718235485,2.58695265035211
43,677.999512042254,2.39923710862595
44,660.100830910294,2.22642818813052
45,641.852179493276,2.06946874239004
46,623.854231942928,1.92943539409504
47,605.312073039078,1.79939402670054
48,586.645785701324,1.68284310436274
49,567.710900695027,1.57353799834354
50,549.573446882544,1.47394620235661
51,529.534536460597,1.38105672138399
52,510.432515396004,1.29564645271578
53,491.327406458457,1.21611189971637
54,472.030801252851,1.14183161369713
55,452.909644178035,1.07305944214214
56,434.085430012786,1.00871209287112
57,414.58316088335,0.947631252168103
58,395.27619235691,0.889847404814828
59,376.252594991515,0.834674208036142
60,356.852522110018,0.78163048891006
61,337.495078451643,0.732260328818129
62,317.912309313725,0.682682249096331
63,297.31002207579,0.634574496574051
64,277.207697311956,0.588303713620076
65,256.681761015329,0.542488422704039
66,246.953447473534,0.535589880955421
67,237.287592135068,0.528692123375306
68,227.695779682922,0.521304201425236
69,218.214962762152,0.513883952356406
70,208.885631572336,0.507112194658779
71,199.744329908647,0.501336873757968
72,190.815043956121,0.495396886555879
73,182.106002532288,0.489518263858042
74,173.596600945928,0.484799032694136
75,165.251267680529,0.480364463840402
76,157.059562095035,0.476005955122554
77,149.031265304115,0.472147542448368
78,141.166148854553,0.468584181453266
79,133.484010100677,0.466117256780963
80,126.022428216804,0.463353648361503
81,118.859849829229,0.461213624547442
82,112.050029937156,0.461314526056626
83,105.572791923024,0.462762332642434
84,99.3195878928309,0.465036993415244
85,93.1743662617865,0.467766806596718
86,87.1716737266514,0.471388417175166
87,81.4100093089264,0.476653493542059
88,75.8971285743378,0.483241941835148
89,70.6173559631198,0.491357338823365
90,65.5516735565594,0.502181950813623
91,60.7080989462788,0.515260874002511
92,56.1091041009983,0.530293767456371
93,51.7035782325971,0.547972368932979
94,47.3394950745365,0.566834374116364
95,42.7636704712512,0.582396621828338
96,37.6559180868806,0.588818088782146
97,31.7125136521021,0.575896055674544
98,24.2304893436856,0.519167663475786
99,14.2133115597309,0.368295214950067
100,0,0
